MCS,cells,mean_component_assembled_pore,mean_component_assembly_sites,mean_component_channel_complex,mean_component_connecting_complex,mean_component_nup188_inner_ring,mean_component_nup205_inner_ring,mean_component_y_complex,mean_localization_cytoplasm,mean_localization_nuclear_envelope,stage_fraction_channel_complex,stage_fraction_connecting_complex,stage_fraction_inner_ring,stage_fraction_mature,stage_fraction_none,stage_fraction_seed,stage_fraction_y_complex_scaffold,total_component_assembled_pore,total_component_assembly_sites,total_component_channel_complex,total_component_connecting_complex,total_component_nup188_inner_ring,total_component_nup205_inner_ring,total_component_y_complex
7300.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7325.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7350.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7375.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7400.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7425.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7450.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7475.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7500.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7525.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7550.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7575.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7600.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7625.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7650.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7675.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7700.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7725.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7750.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7775.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7800.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7825.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7850.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7875.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7900.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7925.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7950.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
7975.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8000.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8025.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8050.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8075.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8100.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8125.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8150.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8175.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8200.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8225.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8250.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8275.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8300.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8325.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8350.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8375.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8400.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8425.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8450.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8475.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8500.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8525.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8550.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8575.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8600.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8625.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8650.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8675.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8700.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8725.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8750.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8775.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8800.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8825.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8850.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8875.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8900.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8925.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8950.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
8975.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9000.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9025.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9050.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9075.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9100.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9125.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9150.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9175.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9200.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9225.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9250.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9275.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9300.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9325.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9350.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9375.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9400.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9425.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9450.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9475.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9500.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9525.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9550.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9575.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9600.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9625.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9650.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9675.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9700.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9725.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9750.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9775.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9800.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9825.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9850.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9875.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9900.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9925.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9950.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
9975.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10000.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10025.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10050.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10075.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10100.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10125.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10150.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10175.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10200.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10225.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
